name;description;longitude;latitude
Winthontlaan 40 Utrecht;Stopcontact EV-Box t51-4511lujg060 chademo;5.1080035;52.056495
Groene Kruisweg 399 Rhoon;Stopcontact EV-Box t51-4511uufd061 chademo;4.4384549;51.8665251
Groene Kruisweg 399 Rhoon;Stopcontact EV-Box t51-4511uufd061 chademo;4.4384549;51.8665251
Graaf Engelbertlaan 160 Breda;Stopcontact EV-Box t51-4611atzd062 chademo;4.744536;51.5642952
Graaf Engelbertlaan 160 Breda;Stopcontact EV-Box t51-4611atzd062 chademo;4.744536;51.5642952
Landstraat 7 Vlaardingen;Krachtstroom EV-Box EVB-P1541142 mennekes;4.3437545;51.9075768
Passeierstraße 1 Saltaus - Passeier;Krachtstroom Alfen HIR_0012 mennekes;11.199401;46.728656
Zuiderinslag 2 Leusden;Krachtstroom Alfen ENECO_0005702 mennekes;5.41381;52.12319
Papendorpseweg 99 Secoya Building Gebouw E Utrecht;Krachtstroom Alfen NLMAB_1082 mennekes;5.086759;52.063445
Wierdensestraat 92 Rijssen;Krachtstroom EV-Box EVB-P1541654 mennekes;6.52532675;52.31032973
Lissenveld 1 Raamsdonksveer;Krachtstroom NewMotion 03007408 mennekes;4.8833843;51.7068264
Hoofdstraat 3 De Steeg;Krachtstroom EV-Box EVB-P1520060 mennekes;6.0566434;52.017899
Hoofdstraat 3 De Steeg;Krachtstroom EV-Box EVB-P1520060 mennekes;6.0566434;52.017899
Vaartweg 137 Hilversum;Krachtstroom EVnetNL EV0215 mennekes;5.157173;52.223059
Str. Chr. Trebinger St. Ulrich;Krachtstroom Alfen SEL_0022 mennekes;11.67731;46.571362
Str. Chr. Trebinger St. Ulrich;Krachtstroom Alfen SEL_0021 mennekes;11.67731;46.571362
Pułkownika Stanisława Dąbka 152 Elbląg;Krachtstroom CH Ogrody mennekes;19.406318664551;54.185635027852
Morelstraat 67 Rockanje;Krachtstroom EV-Box EVB-P1608467 mennekes;4.0692;51.86719
De Prinsenhof 2 Tiel;Stopcontact EV-Box t53_3015_003 chademo;5.452771138806156;51.91014868466862
De Prinsenhof 2 Tiel;Stopcontact EV-Box t53_3015_003 chademo;5.452771138806156;51.91014868466862
De Prinsenhof 2 Tiel;Stopcontact EV-Box t53_3015_003 schuko;5.452771138806156;51.91014868466862
De Prinsenhof 2 Tiel;Krachtstroom EV-Box t53_3015_003 mennekes;5.452771138806156;51.91014868466862
Nowe Ogrody 8/12 Gdańsk;Krachtstroom UM Gdańsk mennekes;18.640660643578;54.351506212522
Burgemeester de Beaufortweg 18 Leusden;Krachtstroom EV-Box EVB-P1418210 mennekes;5.42147388;52.1371936
Thomas R. Malthusstraat 5 Amsterdam;Krachtstroom EV-Box EVB-P1239056 mennekes;4.8231333;52.3396964
Pijperhof 2 Alphen aan den Rijn;Krachtstroom Allego NLALLEGO0003621 mennekes;4.66531442;52.14573306
Middenroute  Honselersdijk;Krachtstroom EV-Box EVB-P1437109 mennekes;4.22737623;52.00037203
Virulyplein 6B Rotterdam;Krachtstroom EV-Box EVB-P1523014 mennekes;4.45074;51.91945
Zuidzijde 131 Goudriaan;Krachtstroom NewMotion 03001232 mennekes;4.8981415;51.9020297
Dammerweg 81 Nederhorst Den Berg;Krachtstroom NewMotion 03000956 mennekes;5.047835;52.2730732
Schouwweg 57 Wassenaar;Krachtstroom NewMotion 03001486 mennekes;4.3844621;52.1332309
Korte Dreef 2 Oud Gastel;Krachtstroom Allego NLALLEGO0013811 mennekes;4.4609228;51.5875171
Schouwweg 57 Wassenaar;Krachtstroom NewMotion 03000823 mennekes;4.3844621;52.1332309
Bordewijklaan 18 Den Haag;Krachtstroom NewMotion 03006194 mennekes;4.3657819;52.0897365
Sint Antoniusstraat 42-56 Bergen;Krachtstroom NewMotion 03006536 mennekes;4.7031462;52.6655688
Evert van de Beekstraat 104 Schiphol;Krachtstroom EV-Box EVB-P1551169 mennekes;4.7502611;52.30410843
Tannenhof 1 Daldorf;Krachtstroom NewMotion 03005960 mennekes;10.23483;54.0225
Gerstdijk 19 Helmond;Krachtstroom NewMotion 03006129 mennekes;5.69670531665906;51.4439647105905
Dampten 2 Hoorn;Krachtstroom Ecotap 1420165 mennekes;5.046213;52.646115
Reutumbrink 24 Enschede;Stopcontact NewMotion 02006939 mennekes;6.88257999999996;52.1938906
Zuidzijde 131 Goudriaan;Krachtstroom NewMotion 03001231 mennekes;4.8981415;51.9020297
Absveldstraat 21 Bornem;Krachtstroom NewMotion 03001086 mennekes;4.23160859999996;51.0935906
Korendijk 13 Helmond;Krachtstroom EV-Box EVB-P1536647 mennekes;5.70847388;51.44665602
Rondweg-West 258 Veenendaal;Krachtstroom EV-Box EVB-P1453003 mennekes;5.5569313;52.04168875
D 291  Saint-Léger-de-Fougeret;Krachtstroom Essent EM-CH-00006487-02-00001 mennekes;3.896755;47.043897
Kleiststraße  Wolfsburg;Krachtstroom Essent EM-DE-03103000-01-00041 mennekes;10.777317;52.4257
Kleiststraße  Wolfsburg;Krachtstroom Essent EM-DE-03103000-01-00041 mennekes;10.777317;52.4257
Aldekerker Straße  Rheurdt;Krachtstroom Essent EM-DE-05154048-01-00001 mennekes;6.468367;51.46735
Gothaer Straße 29 Ratingen;Krachtstroom Essent EM-DE-05158028-01-00009 mennekes;6.808333;51.289687
Bahnhofstrasse 19 Lyss;Krachtstroom Essent EM-CH-00003250-01-00001 mennekes;7.30549;47.07692
Griesacher 1 Oberlunkhofen;Krachtstroom Essent EM-CH-00004073-01-00001 mennekes;8.396209;47.31254
Scandinaviëweg 6 Groningen;Krachtstroom EV-Box EVB-P1419085 mennekes;6.59292098;53.21519503
Eikenlaan 66 Loosdrecht;Stopcontact EV-Box EVB-P1536307 mennekes;5.14105;52.20265
Hauptstrasse 59a Derendingen;Krachtstroom Essent EM-CH-00002517-01-00001 mennekes;7.5872;47.1931
Solothurnstrasse 74 Grenchen;Krachtstroom Essent EM-CH-00002546-01-00001 mennekes;7.401891;47.1929
Margarethenstrasse 40 Basel;Krachtstroom Essent EM-CH-00002701-01-00004 mennekes;7.583844;47.54659
Bahnhofstrasse 19 Lyss;Krachtstroom Essent EM-CH-00003250-01-00001 mennekes;7.30549;47.07692
Arnulfplatz  Klagenfurt (Stadt);Stopcontact Essent EM-AT-00020101-01-00012 mennekes;14.310076;46.620719
Kievitsweg 13 Grijpskerk;Krachtstroom EV-Box EVB-P1425233 mennekes;6.30641127;53.26445848
Koningsveld 9 Erp;Stopcontact EV-Box EVB-P1430036 mennekes;5.59233453;51.60109338
Maria-Gailer-Straße 38 Villach;Stopcontact Essent EM-AT-00020201-04-00003 mennekes;13.869071;46.604196
Maria-Gailer-Straße 38 Villach;Stopcontact Essent EM-AT-00020201-04-00004 mennekes;13.869071;46.604196
Süd Autobahn  Gemeinde Völkermarkt;Stopcontact Essent EM-AT-00020817-01-00003 mennekes;14.67626;46.682182
Thurgauerstrasse  Opfikon;Krachtstroom Essent EM-CH-00000066-01-00001 mennekes;8.556319;47.42097
Obermoosweg  Brienzwiler;Krachtstroom Essent EM-CH-00000574-01-00001 mennekes;8.100006;46.74998
Keyserswey 101 Noordwijk;Krachtstroom EV-Box EVB-P1407060 mennekes;4.43699967;52.21275237
Helderseweg 57 Alkmaar;Krachtstroom EV-Box EVB-P1607186 mennekes;4.74305383;52.64717167
De Poort 1 Rilland;Stopcontact NewMotion 02013541 mennekes;4.1976497;51.4227938
Bordewijklaan 18 Den Haag;Krachtstroom NewMotion 03006193 mennekes;4.3657819;52.0897365
Melbournestraat 1 Lijnden;Krachtstroom NewMotion 03003915 mennekes;4.7654587;52.3486993
Kopperwetering 3 Zoeterwoude;Krachtstroom NewMotion 03005815 mennekes;4.5339061;52.13971
Sportlaan 1D Schelluinen;Krachtstroom NewMotion 03999951 mennekes;4.9196120991669;51.8419315695743
Boveneind Noordzijde 72 Benschop;Stopcontact NewMotion 03004147 mennekes;5.0098717;52.0121436
Westerduinweg 3 Petten;Krachtstroom NewMotion 03004744 mennekes;4.6763536;52.7808349
Plattepeeldijk 24 Ospel;Krachtstroom EV-Box EVB-P1317064 mennekes;5.80394382;51.30652253
Plattepeeldijk 24 Ospel;Krachtstroom EV-Box EVB-P1317064 mennekes;5.80394382;51.30652253
Lijsterlaan 71 Rotterdam;Krachtstroom EV-Box EVB-P1552459 mennekes;4.50414;51.96044
Vlierwerf 3B Roosendaal;Krachtstroom EV-Box EVB-P1416095 mennekes;4.46275228;51.55887007
Mellingerstrasse 200 Baden;Krachtstroom Essent EM-CH-00001902-02-00001 mennekes;8.289906;47.45218
Route de Payerne  Estavayer-le-Lac;Krachtstroom Essent EM-CH-00002015-01-00001 mennekes;6.85113;46.84701
Route de Payerne  Estavayer-le-Lac;Krachtstroom Essent EM-CH-00002015-01-00001 mennekes;6.85113;46.84701
Route de Fribourg  Romont (FR);Krachtstroom Essent EM-CH-00002096-01-00001 mennekes;6.932829;46.704183
Parcivalring 12 's-Hertogenbosch;Stopcontact EVnetNL DB0364 mennekes;5.256439;51.728108
Dorpsstraat 34-38 Hagestein;Krachtstroom EV-Box EVB-P1602106 mennekes;5.12166323;51.9808749
Van Lansbergenstraat 63 Den Haag;Krachtstroom Alfen GDH3442 mennekes;4.344632;52.086478
Van Lansbergenstraat 63 Den Haag;Krachtstroom Alfen GDH3441 mennekes;4.344632;52.086478
Aardstraat 31 Molenschot;Krachtstroom EV-Box EVB-P1548126 mennekes;4.87212;51.56706
Blanckenhagenweg 18 Huis Ter Heide;Krachtstroom EV-Box EVB-P1339185 mennekes;5.25776107;52.10922985
Van Asch van Wijckskade 20 Utrecht;Krachtstroom Nuon EVB-P1552409 mennekes;5.121199;52.096312
Meadowhall Way  Sheffield;Stopcontact Essent EM-GB-00000012-01-00004 mennekes;-1.415112;53.412243
Eichgrabenstraße  Feldafing;Krachtstroom Essent EM-DE-09188118-01-00001 mennekes;11.289929;47.9390437
Het ravelijn 50 Lelystad;Krachtstroom Alfen Rabobank1 mennekes;5.474321;52.504768
Jacob Hepkemastraat 35 Heerenveen;Stopcontact EV-Box EVB-P1542101 mennekes;5.91906018;52.96415463
De Diepert 50 Echteld;Krachtstroom EV-Box EVB-P1343197 mennekes;5.46897235;51.90841508
Leidse Schouw 2 Alphen aan den rijn;Krachtstroom NL MAB Exploitatie 1000000165 mennekes;4.625501;52.131218
Place Docteur Rebat  La Trinité;Snellader Auchan - Nice chademo;7.3191945254803;43.743286337768
Sonmansstraat 97 Rotterdam;Krachtstroom EV-Box EVB-P1531054 mennekes;4.46059;51.93209
Kinderdijkstraat 49 Rotterdam;Krachtstroom EV-Box EVB-P1247073 mennekes;4.53415;51.86918
Absveldstraat 21 Bornem;Krachtstroom NewMotion 03001085 mennekes;4.23160859999996;51.0935906
Bloksleat 8 Broek;Krachtstroom EV-Box EVB-P1416097 mennekes;5.75264;52.99294
Korendijk 13 Helmond;Krachtstroom EV-Box EVB-P1536647 mennekes;5.70847388;51.44665602
Pijperhof 2 Alphen aan den Rijn;Krachtstroom Allego NLALLEGO0003622 mennekes;4.66531442;52.14573306
Overschieseweg  Rotterdam;Krachtstroom EV-Box EVB-P1415059 mennekes;4.4174206;51.9377676
Multatulistraat 52 Gorinchem;Krachtstroom Allego NLALLEGO0008102 mennekes;5.0015874;51.8389541
Laan van Kronenburg 14 Amstelveen;Krachtstroom Alfen EVC_00181 mennekes;4.87895;52.321342
Laan van Kronenburg 14 Amstelveen;Krachtstroom Alfen EVC_00182 mennekes;4.87895;52.321342
Laan van Kronenburg 14 Amstelveen;Krachtstroom Alfen EVC_00192 mennekes;4.87895;52.321342
Laan van Kronenburg 14 Amstelveen;Krachtstroom Alfen EVC_00191 mennekes;4.87895;52.321342
Eva Besnyostraat 372 Amsterdam;Krachtstroom Nuon EVB-P1552172 mennekes;5.011488;52.347996
Tramstraat Gent;Krachtstroom Eneco mennekes;3.7028002738953;51.008732479399
Coenecoop 6 Waddinxveen;Krachtstroom NewMotion ICUEVE000681 mennekes;4.6507522;52.0327541
Wielewaal 8 Schagen;Krachtstroom EV-Box EVB-P1414013 mennekes;4.78069663;52.78279758
De Blomboogerd 1 Tiel;Krachtstroom Alfen ENECO_0010841 mennekes;5.43688;51.8985
Lindeparklaan 32 Oisterwijk;Krachtstroom EV-Box EVB-P1409186 mennekes;5.19930122;51.57891552
Willem Bartjenshof 8 Amsterdam;Krachtstroom Nuon EVB-P1607228 mennekes;4.805209;52.351926
Beethovenstraat 300 Amsterdam;Krachtstroom EV-Box EVB-P1423108 mennekes;4.87696947;52.3399123
Beethovenstraat 300 Amsterdam;Krachtstroom EV-Box EVB-P1423108 mennekes;4.87696947;52.3399123
Dorpsstraat 43 Zieuwent;Krachtstroom NewMotion 03008459 mennekes;6.5190124;52.0037083
Vijverhofstraat 8 Rotterdam;Krachtstroom EV-Box EVB-P1607145 mennekes;4.47771;51.92842
Vijverhofstraat 8 Rotterdam;Krachtstroom EV-Box EVB-P1607145 mennekes;4.47771;51.92842
Da Costakade 143 Amsterdam;Krachtstroom Nuon EVB-P1548455 mennekes;4.872646;52.368374
Bahnhofplatz 1 Traunstein;Krachtstroom NewMotion 03006759 mennekes;12.6407978;47.870492
Blasiustraat 1 Amsterdam;Krachtstroom Nuon EVB-P1552069 mennekes;4.907432;52.356235
Transportweg 24 Nieuwkoop;Krachtstroom EV-Box EVB-P1541569 mennekes;4.78521177;52.1611571
Prins Constantijnweg 131 Rotterdam;Krachtstroom EV-Box EVB-P1430203 mennekes;4.56002838;51.9369558
Van Welderenstraat 122 Nijmegen;Krachtstroom EV-Box EVB-P1338008 mennekes;5.86063592;51.84258795
Keizersplein 17 Aalst;Krachtstroom ENO-EVA-A065_1 mennekes;4.035051;50.937225
Lange Stammerdijk 6 Driemond;Stopcontact EV-Box EVB-P1536403 mennekes;5.01182;52.30677
Krijtwal 17 Nieuwegein;Krachtstroom Allego NLALLEGO0011602 mennekes;5.08854257;52.0277221
Anna van Saksenlaan 71 Den Haag;Krachtstroom EV-Box EVB-P1349030 mennekes;4.34508;52.08183
Anna van Saksenlaan 71 Den Haag;Krachtstroom EV-Box EVB-P1349030 mennekes;4.34508;52.08183
Jadelaan 105 Hoofddorp;Stopcontact EV-Box EVB-P1449046 mennekes;4.67901262;52.29108483
Industrieweg Oost 25 Elst;Krachtstroom EV-Box EVB-P1415211 mennekes;5.86214135;51.90858458
Industrieweg Oost 25 Elst;Krachtstroom EV-Box EVB-P1415211 mennekes;5.86214135;51.90858458
Industrieweg Oost 25 Elst;Krachtstroom EV-Box EVB-P1415211 mennekes;5.86214135;51.90858458
Jasonweg  Rotterdam;Stopcontact EV-Box EVB-P1536428 mennekes;4.48461842;51.96479627
Beethovenstraat 300 Amsterdam;Krachtstroom EV-Box EVB-P1423108 mennekes;4.87696947;52.3399123
Beethovenstraat 300 Amsterdam;Krachtstroom EV-Box EVB-P1423108 mennekes;4.87696947;52.3399123
Loet C. Barnstijnstraat 20 Amsterdam;Krachtstroom Nuon EVB-P1552229 mennekes;5.003104;52.349663
Wethouder In het Veldstraat 153 Amsterdam;Krachtstroom Nuon EVB-P1552276 mennekes;4.993384;52.293526
Huijgensstraat 2 Den Haag;Krachtstroom Ecotap GDH622 mennekes;4.320035;52.073122
Wethouder Ramstraat 30 Amsterdam;Krachtstroom Nuon EVB-P1607176 mennekes;4.990334;52.292598
Violierenweg 3 Bleiswijk;Krachtstroom NewMotion 03005990 mennekes;4.5307408;52.0303117
Violierenweg 3 Bleiswijk;Krachtstroom NewMotion 03005979 mennekes;4.5307408;52.0303117
Friedhofsweg 2 Schönbrunn im Steigerwald;Krachtstroom NewMotion ICUEVE900040 mennekes;10.693270167395;49.8578352956391
Verbeekstraat 2 Leiden;Krachtstroom Allego NLALLEGO0012201 mennekes;4.46280717;52.16414042
Doctor Baptiststraat 21 Megen;Stopcontact EV-Box EVB-P1450108 mennekes;5.56604698;51.8240083
Eykmanstraat 1 Schoonhoven;Krachtstroom NewMotion ICUCOMPACT002596 mennekes;4.8408154;51.947744
Verbeekstraat 2 Leiden;Krachtstroom Allego NLALLEGO0012202 mennekes;4.46280717;52.16414042
Hoogveen 19 Stadskanaal;Stopcontact EV-Box EVB-P1430322 mennekes;6.96527;52.9806
Zuiderbreedte 27 Utrecht;Krachtstroom Nuon EVB-P1552321 mennekes;5.034929;52.087737
Hoofdweg 679 Hoofddorp;Stopcontact EV-Box EVB-P1306021 mennekes;4.6907718;52.30475847
Z.5 Mollem 600 Asse;Krachtstroom EV-Box EVB-P1611706 mennekes;4.22661328;50.91729512
Henkestraße 7 Erlangen;Krachtstroom NewMotion 03003542 mennekes;11.00639;49.5948
Orteliusstraat 281 Amsterdam;Krachtstroom Nuon EVB-P1552045 mennekes;4.84806;52.372228
Theo Mann-Bouwmeesterlaan nabij 205 Den Haag;Krachtstroom Ecotap GDH615 mennekes;4.329267;52.107138
Van Bylandtstraat 91 Den Haag;Krachtstroom Ecotap GDH594 mennekes;4.285882;52.078077
Maasbreeseweg 100 Sevenum;Krachtstroom EV Company 1000000169 mennekes;6.042054;51.396277
Molenvliet 2 Wijk bij Duurstede;Krachtstroom ABL 1702864 mennekes;5.316066;51.970917
Molenvliet 2 Wijk bij Duurstede;Krachtstroom ABL 1702391 mennekes;5.316066;51.970917
Burnierstraat nabij Den Haag;Krachtstroom Ecotap GDH605 mennekes;4.310241;52.095361
Altingstraat to 11 Den Haag;Krachtstroom Ecotap GDH628 mennekes;4.342578;52.085662
Tomatenstraat 1 Den Haag;Krachtstroom Ecotap GDH604 mennekes;4.258015;52.071
Obergon 2 Winsum;Krachtstroom Ecotap 1702154 mennekes;6.515498;53.334678
Meerkoetstraat nabij 2 Den Haag;Krachtstroom Ecotap GDH633 mennekes;4.379798;52.046898
Beerfeldener Straße 77 Wald-Michelbach;Krachtstroom ENTEGA 1702298 mennekes;8.86833;49.599507
Keizerlaan 12 Helmond;Krachtstroom EV Company 1000000167 mennekes;5.605278;51.486371
Saturnusstraat 15 Hoofddorp;Krachtstroom EV-Box EVB-P1419515 mennekes;4.69975;52.29546
Saturnusstraat 15 Hoofddorp;Krachtstroom EV-Box EVB-P1419515 mennekes;4.69975;52.29546
Prins Constantijnweg 131 Rotterdam;Krachtstroom EV-Box EVB-P1430203 mennekes;4.56002838;51.9369558
Prins Constantijnweg 131 Rotterdam;Krachtstroom EV-Box EVB-P1430203 mennekes;4.56002838;51.9369558
Plesmanlaan 125 Amsterdam;Krachtstroom EV-Box EVB-P1419196 mennekes;4.82422;52.35006
Sterrebaan 4 Utrecht;Stopcontact EV-Box EVB-P1408144 mennekes;5.04466477;52.11961092
Haringvliet 90 Rotterdam;Krachtstroom EV-Box EVB-P1309028 mennekes;4.49434;51.91903
Haringvliet 90 Rotterdam;Krachtstroom EV-Box EVB-P1309028 mennekes;4.49434;51.91903
Jan Plezierweg 1 Schiphol;Krachtstroom EV-Box EVB-P1239074 mennekes;4.75949;52.3103
Lorentzlaan 5 Schiedam;Krachtstroom EV-Box EVB-P1529030 mennekes;4.4158928;51.9175861
Zevenwoudenlaan 199 Den Haag;Krachtstroom Alfen GDH3521 mennekes;4.292915;52.033998
Bergselaan 77 Rotterdam;Krachtstroom EV-Box EVB-P1309019 mennekes;4.47333;51.93803
Charley Tooropstraat 23 Hendrik Ido Ambacht;Krachtstroom Allego NLALLEGO0004312 mennekes;4.63698808;51.83988339
Charley Tooropstraat 23 Hendrik Ido Ambacht;Krachtstroom Allego NLALLEGO0004311 mennekes;4.63698808;51.83988339
mozartlaan 15 zwolle;Krachtstroom EV-Box EVB-P1539231 mennekes;6.0847;52.52186
Route d'Hacquegnies 1 Frasnes-lez-Anvaing;Krachtstroom ENO-ZEMO-A028_1 mennekes;3.613833;50.664276
Kaj Munkweg 45 Hoofddorp;Krachtstroom Nuon EVB-P1607043 mennekes;4.678955;52.308974
Oostzeestraat 1 Zutphen;Krachtstroom EV-Box EVB-P1406193 mennekes;6.20271;52.15896
Belikstraat 17 Urmond;Stopcontact EV-Box EVB-P1548227 mennekes;5.7756;50.98855
Singel 398 Amsterdam;Krachtstroom Nuon EVB-P1607189 mennekes;4.887663;52.369039
Heratemaheerd 14 Groningen;Stopcontact EV-Box EVB-P1424151 mennekes;6.58193;53.248
Sint-Pietersplein 45 Gent;Krachtstroom ENO-EVA-A034_2 mennekes;3.726039;51.04191
Barbara Strozzilaan 201 Amsterdam;Krachtstroom EV-Box EVB-P1425095 mennekes;4.8863653;52.3369446
Hengeland 1A Afferden;Krachtstroom EV-Box EVB-P1453005 mennekes;5.99888733;51.64316363
Avenue de Luxembourg 1 TOTAL Jambes Jambes;Snellader Allego BEALLEGO0000231 chademo;4.887468;50.463647
Bloksleat 8 Broek;Krachtstroom EV-Box EVB-P1416097 mennekes;5.75264;52.99294
Brinkweg 1 Hilversum;Krachtstroom EV-Box EVB-P1243032 mennekes;5.17171;52.22339
Niels Bohrweg 10 Lelystad;Krachtstroom EV-Box EVB-P1447057 mennekes;5.5049846;52.4745063
Nachtweide 14 Neustadt an der Weinstraße;Stopcontact NewMotion 02013509 mennekes;8.17556999999999;49.34806
Neuendickstraße 96 Kamp-Lintfort;Krachtstroom NewMotion 03001216 mennekes;6.53545199999996;51.504332
Spaklerweg 4 Amsterdam;Krachtstroom EV-Box EVB-P1536212 mennekes;4.91759688;52.34338059
Hopklaver 17 Hendrik Ido Ambacht;Krachtstroom Allego NLALLEGO0001322 mennekes;4.64534479;51.8276192
Hopklaver 17 Hendrik Ido Ambacht;Krachtstroom Allego NLALLEGO0001321 mennekes;4.64534479;51.8276192
Rondweg Oost 12 Veenendaal;Krachtstroom EV-Box EVB-P1227016 mennekes;5.58144;52.02851
De Lampendriessen 2 Eindhoven;Krachtstroom EV-Box EVB-P1243011 mennekes;5.48528673;51.44845262
Leersumsestraatweg 23 De Bonte Vlucht Doorn;Krachtstroom Alfen NLMAB_0272 mennekes;5.385;52.02773
Leersumsestraatweg 23 De Bonte Vlucht Doorn;Krachtstroom Alfen NLMAB_0271 mennekes;5.385;52.02773
Buytenparklaan 30 SnowWorld Zoetermeer Zoetermeer;Krachtstroom Alfen NLMAB_0261 mennekes;4.45846;52.06948
Buytenparklaan 30 SnowWorld Zoetermeer Zoetermeer;Krachtstroom Alfen NLMAB_0262 mennekes;4.45846;52.06948
Buytenparklaan 30 SnowWorld Zoetermeer Zoetermeer;Krachtstroom Alfen NLMAB_0251 mennekes;4.45843;52.06951
Buytenparklaan 30 SnowWorld Zoetermeer Zoetermeer;Krachtstroom Alfen NLMAB_0252 mennekes;4.45843;52.06951
A. Hofmanweg 5 A Crown Business Center Haarlem Haarlem;Krachtstroom Alfen NLMAB_0242 mennekes;4.66666;52.3925
A. Hofmanweg 5 A Crown Business Center Haarlem Haarlem;Krachtstroom Alfen NLMAB_0241 mennekes;4.66666;52.3925
Woeste Hoefweg 80 Princess Hotel Victoria Hoenderloo;Krachtstroom Alfen NLMAB_0232 mennekes;5.94633;52.10564
Woeste Hoefweg 80 Princess Hotel Victoria Hoenderloo;Krachtstroom Alfen NLMAB_0231 mennekes;5.94633;52.10564
Schalterdalweg 18 Princess Hotel Beekbergen/Apeldoorn Beekbergen;Krachtstroom Alfen NLMAB_0222 mennekes;5.98453;52.13881
Schalterdalweg 18 Princess Hotel Beekbergen/Apeldoorn Beekbergen;Krachtstroom Alfen NLMAB_0221 mennekes;5.98453;52.13881
Stadhouderslaan 37 (Museon) Den Haag;Krachtstroom Alfen GDH2882 mennekes;4.28009;52.088591
Stadhouderslaan 37 (Museon) Den Haag;Krachtstroom Alfen GDH2881 mennekes;4.28009;52.088591
Sweelinckplein t.o. 39 Den Haag;Krachtstroom Alfen GDH3432 mennekes;4.282743;52.083074
Sweelinckplein t.o. 39 Den Haag;Krachtstroom Alfen GDH3431 mennekes;4.282743;52.083074
Van Kinsbergenstraat 120 Den Haag;Krachtstroom Alfen GDH3932 mennekes;4.293812;52.08189
Willem Silviusstraat t.o. 16 Den Haag;Krachtstroom Alfen GDH3911 mennekes;4.325715;52.07689
Willem Silviusstraat t.o. 16 Den Haag;Krachtstroom Alfen GDH3912 mennekes;4.325715;52.07689
Vogelenzanglaan 2 Den Haag;Krachtstroom Alfen GDH3921 mennekes;4.297828;52.028537
Vogelenzanglaan 2 Den Haag;Krachtstroom Alfen GDH3922 mennekes;4.297828;52.028537
Mozartlaan t.o. 247 Den Haag;Krachtstroom Alfen GDH3611 mennekes;4.231361;52.060694
Mozartlaan t.o. 247 Den Haag;Krachtstroom Alfen GDH3612 mennekes;4.231361;52.060694
Hertzstraße 3 Neustadt am Rübenberge;Krachtstroom NewMotion 03001285 mennekes;9.45440534961608;52.50066688394
Ada Byronweg 11-19 Roermond;Krachtstroom EV-Box EVB-P1551074 mennekes;6.03461027;51.16845495
Heijplaatweg 4 Rotterdam;Stopcontact NewMotion 02012013 mennekes;4.4319309;51.898895
Scandinaviëweg 6 Groningen;Krachtstroom EV-Box EVB-P1419085 mennekes;6.59292098;53.21519503
Pastoriestraat 20 Wolvega;Krachtstroom EV-Box EVB-P1420065 mennekes;5.9986291;52.87647565
Westenstraße 1 Seeon-Seebruck;Krachtstroom NewMotion 03001263 mennekes;12.5085486117005;47.9616716508353
Thomas R. Malthusstraat 5 Amsterdam;Krachtstroom EV-Box EVB-P1239056 mennekes;4.8231333;52.3396964
Röntgenweg 22 Alphen aan den Rijn;Krachtstroom EV-Box EVB-P1339033 mennekes;4.63303113;52.12225902
Trierer Straße  Hillesheim;Krachtstroom Essent EM-DE-07233029-02-00002 mennekes;6.672817;50.289417
Helsinkilaan 7 Woerden;Stopcontact EV-Box EVB-P1406079 mennekes;4.89901;52.08317
Wiardaplantage 9 Leeuwarden;Krachtstroom EV-Box EVB-P1437053 mennekes;5.8226877;53.18296422
Thomas R. Malthusstraat 5 Amsterdam;Krachtstroom EV-Box EVB-P1611716 mennekes;4.82334;52.34011
Thomas R. Malthusstraat 5 Amsterdam;Krachtstroom EV-Box EVB-P1611716 mennekes;4.82334;52.34011
