OBJECTNUMMER;Energielabel;COORDS;LNG;LAT;
1723;"E";"POLYGON((4.847342 52.380077,4.847182 52.380074,4.847146 52.380726,4.847306 52.38073,4.847342 52.380077))";"4,847244";"52,380402";
1724;"E";"POLYGON((4.965232 52.296577,4.964374 52.296282,4.964292 52.296376,4.965147 52.29667,4.965232 52.296577))";"4,964762";"52,2964765";
1725;"B";"POLYGON((4.882478 52.417022,4.882385 52.416931,4.882177 52.416981,4.882208 52.417006,4.882085 52.417051,4.882123 52.417073,4.881999 52.417124,4.88204 52.417146,4.881922 52.417199,4.881966 52.41722,4.881858 52.417283,4.881909 52.417297,4.881819 52.417369,4.881911 52.417382,4.881893 52.417434,4.881979 52.41745,4.882078 52.417288,4.882206 52.417168,4.882478 52.417022))";"4,8821485";"52,4171905";
1726;"B";"POLYGON((4.874736 52.381391,4.874658 52.381323,4.874611 52.381319,4.874402 52.381186,4.874448 52.381183,4.874427 52.381074,4.874362 52.38108,4.874329 52.38106,4.874223 52.381096,4.874187 52.38109,4.874097 52.381167,4.874609 52.381488,4.874703 52.381449,4.874693 52.381427,4.874736 52.381391))";"4,8744165";"52,3812755";
1727;"E";"POLYGON((4.963993 52.297951,4.963127 52.297653,4.963044 52.297744,4.963909 52.298042,4.963993 52.297951))";"4,9635185";"52,2978475";
1728;"E";"POLYGON((4.92666 52.342638,4.926606 52.342605,4.926632 52.342589,4.925758 52.342065,4.925671 52.34212,4.92654 52.342641,4.926459 52.342692,4.926517 52.342728,4.92666 52.342638))";"4,9261655";"52,342396";
1729;"D";"POLYGON((4.880037 52.327372,4.879701 52.327365,4.879694 52.327495,4.87962 52.327492,4.879618 52.327528,4.879692 52.32753,4.879686 52.327666,4.880022 52.327673,4.880037 52.327372))";"4,8798275";"52,3275205";
1730;"D";"POLYGON((4.887403 52.330606,4.887405 52.329968,4.887247 52.329969,4.887245 52.330649,4.887316 52.330649,4.887316 52.330606,4.887403 52.330606))";"4,887325";"52,3303085";
1731;"C";"POLYGON((4.928844 52.378245,4.928785 52.378118,4.928162 52.378226,4.928221 52.378353,4.928308 52.378338,4.928324 52.378369,4.928268 52.378378,4.928288 52.378421,4.928465 52.378391,4.928446 52.37835,4.928386 52.378361,4.928371 52.378326,4.928691 52.378271,4.928706 52.378304,4.928655 52.378313,4.928674 52.378354,4.928822 52.378328,4.928805 52.378289,4.928759 52.378296,4.928744 52.378262,4.928844 52.378245))";"4,928503";"52,3782695";
1732;"D";"POLYGON((4.881814 52.413774,4.881748 52.413723,4.880498 52.414313,4.880559 52.414367,4.881814 52.413774))";"4,881156";"52,4140455";
1733;"E";"POLYGON((4.967239 52.297272,4.966374 52.296975,4.966291 52.297066,4.967153 52.297362,4.967239 52.297272))";"4,966765";"52,2971685";
1734;"B";"POLYGON((4.921924 52.37191,4.921765 52.371812,4.921116 52.372204,4.921241 52.372283,4.921771 52.371964,4.921924 52.37191))";"4,92152";"52,3720475";
1735;"G";"POLYGON((4.951532 52.305504,4.951172 52.305381,4.950972 52.3056,4.951332 52.305723,4.951532 52.305504))";"4,951252";"52,3055515";
1736;"G";"POLYGON((4.951102 52.305972,4.950744 52.305849,4.950544 52.306069,4.950902 52.306192,4.951102 52.305972))";"4,950823";"52,3060185";
1737;"D";"POLYGON((4.824098 52.356356,4.823924 52.356353,4.823901 52.356832,4.823737 52.356851,4.823736 52.35689,4.824077 52.356892,4.824098 52.356356))";"4,823917";"52,356623";
1738;"B";"POLYGON((4.922669 52.372373,4.92251 52.372275,4.921854 52.37267,4.92198 52.37275,4.922546 52.372408,4.922669 52.372373))";"4,9222615";"52,3725125";
1739;"F";"POLYGON((4.806413 52.356473,4.805441 52.35628,4.805465 52.356238,4.805384 52.356222,4.805315 52.356348,4.806368 52.356561,4.806413 52.356473))";"4,805864";"52,35639";
1740;"B";"POLYGON((4.977785 52.293746,4.97775 52.293232,4.977588 52.293237,4.977597 52.293369,4.977535 52.29337,4.97746 52.293276,4.977436 52.293289,4.977373 52.293277,4.977382 52.293409,4.977599 52.293403,4.977625 52.293751,4.977785 52.293746))";"4,977579";"52,2934915";
1741;"E";"POLYGON((4.83258 52.360307,4.832581 52.360216,4.831661 52.360204,4.831661 52.360241,4.831593 52.360241,4.831595 52.360187,4.831488 52.360186,4.831488 52.360302,4.83258 52.360307))";"4,8320345";"52,360247";
1742;"B";"POLYGON((4.901383 52.343103,4.901368 52.342996,4.900411 52.343044,4.900426 52.343151,4.901383 52.343103))";"4,900897";"52,343073";
1743;"D";"POLYGON((4.977057 52.311345,4.976572 52.311179,4.976545 52.311209,4.976058 52.311041,4.975986 52.31112,4.976473 52.311287,4.976496 52.311261,4.976982 52.311428,4.977057 52.311345))";"4,9765215";"52,3112355";
1744;"B";"POLYGON((4.927327 52.345144,4.926941 52.344918,4.926657 52.345102,4.926825 52.345201,4.926946 52.345123,4.927162 52.345249,4.927327 52.345144))";"4,926992";"52,345083";
1745;"D";"POLYGON((4.966854 52.297692,4.96599 52.297395,4.965908 52.297486,4.966771 52.297783,4.966854 52.297692))";"4,966381";"52,2975885";
1746;"B";"POLYGON((4.915658 52.343442,4.915296 52.343358,4.915068 52.343588,4.915308 52.343643,4.915333 52.343602,4.915506 52.343633,4.915553 52.343611,4.915658 52.343442))";"4,915363";"52,3435";
1747;"E";"POLYGON((4.96442 52.297475,4.963555 52.297178,4.963475 52.297269,4.964337 52.297565,4.96442 52.297475))";"4,9639475";"52,2973705";
1748;"F";"POLYGON((4.933932 52.347595,4.933845 52.347543,4.93327 52.347897,4.932939 52.347698,4.932849 52.347754,4.933185 52.347955,4.93323 52.347924,4.933318 52.347976,4.933932 52.347595))";"4,9333905";"52,3477595";
1749;"C";"POLYGON((4.968268 52.302239,4.967364 52.301928,4.967297 52.302,4.967337 52.302013,4.967306 52.302046,4.967373 52.302068,4.967402 52.302036,4.967475 52.302061,4.967446 52.302094,4.967512 52.302116,4.967541 52.302084,4.967613 52.302109,4.967583 52.302141,4.96765 52.302164,4.96768 52.302131,4.967752 52.302156,4.967722 52.302188,4.967788 52.302211,4.967817 52.302179,4.96789 52.302204,4.967861 52.302236,4.967925 52.302259,4.967955 52.302226,4.968029 52.302251,4.968 52.302284,4.968062 52.302306,4.968092 52.302273,4.968202 52.302311,4.968268 52.302239))";"4,9677825";"52,30212";
1750;"C";"POLYGON((4.919026 52.40989,4.918899 52.40978,4.918271 52.410061,4.918356 52.410131,4.918384 52.410117,4.918425 52.410152,4.919026 52.40989))";"4,9186485";"52,4099655";
1751;"C";"POLYGON((4.927052 52.337414,4.926299 52.337155,4.926206 52.337259,4.926957 52.337518,4.927052 52.337414))";"4,926629";"52,3373355";
1752;"E";"POLYGON((4.971808 52.300341,4.970693 52.299958,4.970629 52.300028,4.971744 52.300411,4.971808 52.300341))";"4,9712185";"52,300184";
1753;"C";"POLYGON((4.783429 52.349994,4.783071 52.349656,4.782829 52.349753,4.782869 52.349794,4.782957 52.349825,4.783225 52.350078,4.783429 52.349994))";"4,783129";"52,349867";
1754;"D";"POLYGON((4.948401 52.307326,4.948119 52.307229,4.947922 52.307445,4.948159 52.307526,4.948059 52.307634,4.948167 52.307671,4.948345 52.307475,4.948285 52.307455,4.948401 52.307326))";"4,9481615";"52,3074495";
1755;"D";"POLYGON((4.881606 52.413609,4.881542 52.413558,4.880287 52.41415,4.880351 52.414201,4.881606 52.413609))";"4,8809465";"52,4138795";
1756;"D";"POLYGON((4.803799 52.373681,4.803696 52.373307,4.803582 52.37332,4.80369 52.373721,4.803061 52.373921,4.803116 52.373986,4.803742 52.373788,4.80372 52.373766,4.803788 52.37374,4.803771 52.373684,4.803799 52.373681))";"4,80343";"52,3736455";
1757;"B";"POLYGON((4.922356 52.372179,4.922197 52.372079,4.922113 52.372169,4.921574 52.372494,4.921695 52.37257,4.922356 52.372179))";"4,921965";"52,372324";
1758;"F";"POLYGON((4.915344 52.381459,4.915185 52.381439,4.914983 52.382069,4.915148 52.382069,4.915344 52.381459))";"4,9151635";"52,381754";
1759;"B";"POLYGON((4.814561 52.34372,4.814394 52.343718,4.814376 52.344327,4.814543 52.344329,4.814561 52.34372))";"4,8144685";"52,3440245";
1760;"D";"POLYGON((4.815917 52.353315,4.815796 52.353289,4.815564 52.353716,4.815525 52.353708,4.815492 52.353763,4.815117 52.353683,4.815075 52.353756,4.815555 52.353852,4.815617 52.353732,4.815685 52.353745,4.815917 52.353315))";"4,815496";"52,353571";
1761;"C";"POLYGON((4.97385 52.288931,4.973732 52.288895,4.973171 52.289578,4.97329 52.289614,4.97385 52.288931))";"4,9735105";"52,2892555";
1762;"C";"POLYGON((4.968502 52.301982,4.96839 52.301944,4.96842 52.301911,4.968357 52.301889,4.968327 52.301922,4.968253 52.301897,4.968284 52.301864,4.968219 52.301842,4.96819 52.301875,4.968112 52.301849,4.968142 52.301816,4.968079 52.301794,4.968048 52.301827,4.967978 52.301803,4.968007 52.301769,4.96794 52.301747,4.967911 52.30178,4.967838 52.301754,4.967867 52.301722,4.967801 52.3017,4.967772 52.301733,4.967699 52.301707,4.967728 52.301674,4.967664 52.301652,4.967634 52.301685,4.967593 52.301671,4.967528 52.301743,4.968437 52.302053,4.968502 52.301982))";"4,968015";"52,3018515";
1763;"C";"POLYGON((4.889481 52.384854,4.889475 52.384792,4.889376 52.384797,4.889379 52.384822,4.889332 52.384824,4.889266 52.384301,4.889308 52.384299,4.889311 52.384324,4.889414 52.384319,4.889406 52.384258,4.889116 52.384271,4.889196 52.384869,4.889481 52.384854))";"4,8892985";"52,3845635";
1764;"G";"POLYGON((4.980162 52.317208,4.979985 52.317147,4.979896 52.317245,4.979809 52.317215,4.979948 52.317062,4.979808 52.317015,4.979581 52.317263,4.979984 52.317401,4.980162 52.317208))";"4,9798715";"52,3172095";
1765;"F";"POLYGON((4.945857 52.342656,4.945745 52.342588,4.945228 52.342903,4.944925 52.342935,4.944948 52.343013,4.945361 52.342969,4.945857 52.342656))";"4,945391";"52,3428005";
1766;"D";"POLYGON((4.805897 52.373479,4.805795 52.373101,4.805676 52.373114,4.805789 52.373524,4.805174 52.373716,4.805231 52.373782,4.805841 52.373586,4.805818 52.373557,4.805883 52.373536,4.805875 52.373481,4.805897 52.373479))";"4,8055355";"52,3734415";
1767;"E";"POLYGON((4.837396 52.358483,4.837396 52.358446,4.837244 52.358445,4.837225 52.3591,4.837381 52.3591,4.837396 52.358483))";"4,8373105";"52,358772";
1768;"C";"POLYGON((4.98719 52.291821,4.986984 52.291058,4.986856 52.291072,4.98706 52.291834,4.98719 52.291821))";"4,987023";"52,291447";
1769;"F";"POLYGON((4.812152 52.376152,4.812028 52.375687,4.811811 52.375709,4.811874 52.375944,4.811936 52.375938,4.811948 52.375986,4.811887 52.375992,4.811934 52.376174,4.812152 52.376152))";"4,8119815";"52,375931";
1770;"D";"POLYGON((4.924723 52.389316,4.924622 52.389038,4.924545 52.388688,4.924377 52.388706,4.924559 52.389334,4.924723 52.389316))";"4,92455";"52,3890115";
1771;"C";"POLYGON((4.919396 52.370842,4.919354 52.370816,4.919305 52.370846,4.918687 52.370461,4.918726 52.370437,4.918689 52.370414,4.918536 52.370506,4.919235 52.37094,4.919396 52.370842))";"4,918966";"52,370678";
1772;"C";"POLYGON((4.804444 52.38329,4.804444 52.383247,4.804341 52.383245,4.804325 52.383626,4.804175 52.383624,4.804175 52.383588,4.803481 52.383576,4.803477 52.383642,4.804169 52.383654,4.804168 52.383682,4.804425 52.383686,4.804444 52.38329))";"4,8039605";"52,383465";
1773;"E";"POLYGON((4.814781 52.353087,4.814662 52.353061,4.814432 52.353484,4.814394 52.353476,4.814364 52.353533,4.813972 52.353452,4.813943 52.353519,4.81441 52.353622,4.814473 52.353501,4.814549 52.353516,4.814781 52.353087))";"4,814362";"52,353342";
1774;"E";"POLYGON((4.822797 52.357307,4.822798 52.357222,4.821627 52.357208,4.821626 52.357294,4.822797 52.357307))";"4,822212";"52,3572575";
1775;"E";"POLYGON((4.838029 52.358455,4.837876 52.358454,4.837856 52.359108,4.838009 52.35911,4.838029 52.358455))";"4,8379425";"52,358784";
1776;"C";"POLYGON((4.775927 52.354421,4.775343 52.353874,4.775217 52.353925,4.775761 52.354432,4.775722 52.354448,4.775763 52.354486,4.775927 52.354421))";"4,775572";"52,3541795";
1777;"B";"POLYGON((4.921517 52.371657,4.92139 52.371579,4.920744 52.371969,4.920868 52.372048,4.921517 52.371657))";"4,9211305";"52,3718125";
1778;"E";"POLYGON((4.831824 52.375917,4.831739 52.375707,4.83169 52.375715,4.831642 52.375609,4.830804 52.375739,4.830837 52.375813,4.831187 52.37577,4.831183 52.37576,4.831592 52.375698,4.831696 52.375939,4.831824 52.375917))";"4,831314";"52,375774";
1779;"F";"POLYGON((4.827563 52.37551,4.827305 52.374894,4.82722 52.374907,4.827203 52.374865,4.827079 52.374884,4.827098 52.374926,4.827163 52.374916,4.827419 52.375533,4.827563 52.37551))";"4,827321";"52,3752";
1780;"E";"POLYGON((4.836767 52.35844,4.836614 52.358437,4.836594 52.35909,4.836747 52.359092,4.836767 52.35844))";"4,8366805";"52,358765";
1781;"C";"POLYGON((4.967835 52.321802,4.967551 52.321705,4.967043 52.322261,4.967167 52.322302,4.967632 52.321793,4.967793 52.321848,4.967835 52.321802))";"4,967439";"52,3220045";
1782;"F";"POLYGON((4.945455 52.341892,4.944759 52.341478,4.944829 52.341433,4.944763 52.341394,4.944593 52.341501,4.945353 52.341955,4.945455 52.341892))";"4,945024";"52,341673";
1783;"F";"POLYGON((4.852832 52.376865,4.852662 52.37683,4.852377 52.37736,4.852547 52.377394,4.852832 52.376865))";"4,8526045";"52,3771135";
1784;"F";"POLYGON((4.946358 52.342342,4.946292 52.342303,4.94622 52.342348,4.945527 52.341934,4.945426 52.341999,4.946185 52.34245,4.946358 52.342342))";"4,945892";"52,3421915";
1785;"F";"POLYGON((4.832513 52.362532,4.832513 52.362508,4.831591 52.362499,4.831592 52.362525,4.831538 52.362532,4.831536 52.362488,4.831418 52.362487,4.831417 52.362608,4.831536 52.362609,4.831537 52.362586,4.832509 52.362598,4.832513 52.362532))";"4,831965";"52,362549";
1786;"G";"POLYGON((4.804814 52.377998,4.804595 52.377994,4.804616 52.377536,4.804471 52.377534,4.80445 52.377992,4.80436 52.37799,4.804358 52.378062,4.80481 52.37807,4.804814 52.377998))";"4,804586";"52,377802";
1787;"C";"POLYGON((4.806958 52.383493,4.806847 52.383491,4.806832 52.383851,4.806684 52.38385,4.806684 52.383813,4.806016 52.383804,4.806015 52.383871,4.806685 52.383882,4.806683 52.383906,4.806937 52.383908,4.806958 52.383493))";"4,8064865";"52,3836995";
1788;"C";"POLYGON((4.968654 52.292748,4.967854 52.292565,4.967776 52.292696,4.967816 52.292705,4.967846 52.292657,4.967903 52.29267,4.967873 52.292717,4.967947 52.292734,4.967976 52.292686,4.968034 52.2927,4.968006 52.292748,4.968079 52.292764,4.968107 52.292716,4.968167 52.29273,4.968138 52.292778,4.968212 52.292795,4.96824 52.292748,4.968297 52.29276,4.968269 52.292808,4.968345 52.292825,4.968375 52.292778,4.968429 52.29279,4.968401 52.292838,4.968475 52.292854,4.968504 52.292807,4.968562 52.292821,4.968534 52.292868,4.968573 52.292877,4.968654 52.292748))";"4,968215";"52,2927205";
1789;"C";"POLYGON((4.924776 52.393531,4.924762 52.393336,4.924596 52.393343,4.924601 52.393627,4.92457 52.393854,4.924547 52.393877,4.924596 52.39392,4.924695 52.393896,4.924736 52.393902,4.924776 52.393531))";"4,9246615";"52,393629";
1790;"B";"POLYGON((4.814583 52.343045,4.814419 52.343043,4.814401 52.343645,4.814565 52.343647,4.814583 52.343045))";"4,814492";"52,3433455";
1791;"B";"POLYGON((4.834055 52.378969,4.833747 52.378233,4.833621 52.378253,4.833929 52.378988,4.834055 52.378969))";"4,833838";"52,3786105";
1792;"D";"MULTIPOLYGON(((4.944894 52.339443,4.945018 52.339479,4.945264 52.339161,4.945139 52.339124,4.944894 52.339443)),((4.945264 52.339161,4.945381 52.339194,4.945538 52.338991,4.945421 52.338956,4.945264 52.339161)),((4.945018 52.339479,4.944905 52.339626,4.945023 52.33966,4.945136 52.339513,4.945018 52.339479)))";"4,945216";"52,339308";
1793;"C";"POLYGON((4.830489 52.381773,4.830153 52.380971,4.829972 52.380999,4.829989 52.381045,4.830061 52.381035,4.830378 52.38179,4.830489 52.381773))";"4,8302305";"52,38138";
1794;"C";"POLYGON((4.835115 52.378802,4.834807 52.378067,4.83468 52.378087,4.83499 52.378822,4.835115 52.378802))";"4,8348975";"52,3784445";
1795;"C";"POLYGON((4.89012 52.412788,4.890062 52.412742,4.888726 52.413372,4.888785 52.413418,4.89012 52.412788))";"4,889423";"52,4130805";
1796;"F";"POLYGON((4.799601 52.364988,4.798608 52.364787,4.79856 52.364876,4.799545 52.365077,4.799601 52.364988))";"4,7990805";"52,364933";
1797;"E";"POLYGON((4.972238 52.301015,4.972098 52.300967,4.972131 52.30093,4.971711 52.300786,4.971677 52.300823,4.971395 52.300726,4.971331 52.300796,4.972173 52.301086,4.972238 52.301015))";"4,9717845";"52,300907";
1798;"C";"POLYGON((4.805713 52.383295,4.805713 52.383284,4.80561 52.383282,4.805593 52.383648,4.805444 52.383645,4.805446 52.383609,4.80475 52.383597,4.804747 52.383663,4.805439 52.383675,4.805437 52.383703,4.805694 52.383707,4.805713 52.383295))";"4,80523";"52,3834935";
1799;"E";"POLYGON((4.832945 52.375753,4.832837 52.375469,4.832737 52.375485,4.832717 52.375437,4.831949 52.375558,4.831982 52.375636,4.832721 52.375515,4.832825 52.375773,4.832945 52.375753))";"4,832447";"52,3756065";
1800;"E";"POLYGON((4.796889 52.364449,4.795879 52.364243,4.795831 52.364333,4.796844 52.364534,4.796889 52.364449))";"4,79636";"52,3643875";
1801;"F";"POLYGON((4.911295 52.390646,4.911169 52.390457,4.911244 52.390439,4.911044 52.390138,4.91098 52.390154,4.910836 52.389941,4.910723 52.389968,4.910883 52.390213,4.91095 52.390197,4.911104 52.390433,4.911037 52.39045,4.911184 52.390673,4.911295 52.390646))";"4,911009";"52,3903085";
1802;"D";"POLYGON((4.829104 52.375273,4.829068 52.375195,4.828007 52.375362,4.827996 52.375334,4.827881 52.375351,4.827912 52.375427,4.828024 52.375409,4.828037 52.37544,4.829104 52.375273))";"4,8284925";"52,375317";
1803;"E";"POLYGON((4.827055 52.381556,4.826783 52.380901,4.826642 52.380922,4.826916 52.381578,4.827055 52.381556))";"4,8268485";"52,381239";
1804;"C";"POLYGON((4.991405 52.292359,4.991373 52.292239,4.9912 52.292256,4.99119 52.292217,4.991127 52.292226,4.991133 52.292263,4.991049 52.292271,4.991038 52.292233,4.99097 52.292239,4.990985 52.292278,4.990897 52.292286,4.990887 52.292248,4.990821 52.292254,4.990834 52.292293,4.990592 52.292317,4.99058 52.292278,4.990513 52.292285,4.990524 52.292324,4.990366 52.292339,4.990397 52.292459,4.990455 52.292453,4.990444 52.292413,4.991336 52.292325,4.991347 52.292364,4.991405 52.292359))";"4,9908855";"52,2923375";
1805;"F";"POLYGON((4.912137 52.369984,4.912091 52.369934,4.911816 52.370028,4.911768 52.369996,4.911641 52.370067,4.911305 52.369841,4.911374 52.369803,4.91132 52.369767,4.911357 52.369745,4.911322 52.369708,4.911396 52.369682,4.911362 52.369645,4.911262 52.369687,4.911253 52.369719,4.911281 52.369741,4.911134 52.369823,4.911659 52.370172,4.911878 52.370049,4.91192 52.37006,4.912137 52.369984))";"4,9116355";"52,3699075";
1806;"F";"POLYGON((4.813645 52.352857,4.813526 52.352833,4.813295 52.353263,4.813252 52.353254,4.813222 52.353308,4.812839 52.353231,4.812804 52.353297,4.813281 52.353393,4.813348 52.353273,4.813415 52.353287,4.813645 52.352857))";"4,8132245";"52,3531135";
1807;"C";"POLYGON((4.841558 52.351282,4.84156 52.351066,4.841251 52.351064,4.841249 52.351081,4.841091 52.351079,4.841097 52.351278,4.841558 52.351282))";"4,8413255";"52,3511715";
1808;"C";"POLYGON((4.776198 52.354312,4.775616 52.353766,4.77549 52.353816,4.776074 52.354362,4.776198 52.354312))";"4,775844";"52,3540645";
1809;"D";"MULTIPOLYGON(((4.822667 52.375787,4.822848 52.376214,4.822955 52.376194,4.82278 52.375769,4.822667 52.375787)),((4.821978 52.375822,4.822006 52.37589,4.822667 52.375787,4.822638 52.37572,4.821978 52.375822)))";"4,8224665";"52,375967";
1810;"F";"POLYGON((4.796836 52.341994,4.796764 52.341846,4.796684 52.341861,4.796664 52.341821,4.796744 52.341805,4.796718 52.341751,4.796618 52.341768,4.796594 52.341554,4.796389 52.341573,4.796428 52.341791,4.796559 52.341773,4.796575 52.341812,4.796491 52.341825,4.796574 52.341994,4.796807 52.342009,4.796836 52.341994))";"4,7966125";"52,3417815";
1811;"F";"POLYGON((4.798246 52.364714,4.797254 52.36451,4.797204 52.364603,4.798195 52.364803,4.798246 52.364714))";"4,797725";"52,3646565";
1812;"G";"POLYGON((4.884097 52.362241,4.883779 52.362003,4.883658 52.362024,4.883574 52.362072,4.88355 52.362118,4.883849 52.362353,4.884097 52.362241))";"4,8838235";"52,3621785";
1813;"D";"POLYGON((4.955154 52.391746,4.954375 52.391532,4.9543 52.391634,4.954407 52.391661,4.954384 52.391697,4.954449 52.391714,4.95447 52.39168,4.955078 52.391848,4.955154 52.391746))";"4,954727";"52,3916915";
